año,token,freq
2015,corazones,1
2015,corazón,3
2015,coronel,3
2015,corresponda,1
2015,corresponde,4
2015,corresponden,1
2015,correspondiente,1
2015,correspondientes,1
2015,corrupción,2
2015,corta,1
2015,corte,3
2015,corto,2
2015,cortés,1
2015,cosa,1
2015,cosas,2
2015,costa,1
2015,costo,1
2015,costos,5
2015,cotidiana,2
2015,cotización,1
2015,cotizar,1
2015,coyhaique,2
2015,coyunturales,1
2015,crea,9
2015,creación,6
2015,creado,2
2015,creamos,3
2015,creando,2
2015,crear,4
2015,crearemos,3
2015,creará,2
2015,creatividad,1
2015,crece,4
2015,crecer,5
2015,crecería,1
2015,crecido,1
2015,creciendo,1
2015,creciente,1
2015,crecimiento,18
2015,credibilidad,1
2015,creer,1
2015,creo,2
2015,creó,1
2015,crisis,1
2015,cronograma,1
2015,crucial,1
2015,crédito,3
2015,crítica,2
2015,críticos,1
2015,cuadrados,1
2015,cuales,3
2015,cualquier,2
2015,cualquiera,1
2015,cuanto,3
2015,cuarto,1
2015,cuatro,14
2015,cubran,1
2015,cubre,1
2015,cubrir,2
2015,cuenta,4
2015,cuentan,2
2015,cuentas,7
2015,cuenten,3
2015,cuestiona,1
2015,cuestiones,1
2015,cuidado,2
2015,cuidados,1
2015,culminación,1
2015,culminará,1
2015,cultivo,1
2015,cultura,5
2015,cultural,5
2015,culturales,3
2015,culturas,1
2015,cumplan,1
2015,cumplido,1
2015,cumpliendo,2
2015,cumplimiento,1
2015,cumplimos,4
2015,cumplir,1
2015,cumpliremos,1
2015,cumplirá,1
2015,cuna,5
2015,cunas,1
2015,cunco,1
2015,cuota,1
2015,cupos,6
2015,curahue,1
2015,curso,1
2015,cuya,2
2015,cálculos,1
2015,cámara,1
2015,cáncer,1
2015,cápita,1
2015,cárcel,1
2015,célebre,1
2015,cérvico,1
2015,cívica,2
2015,código,2
2015,cómo,2
2015,dado,8
2015,dalcahue,1
2015,damos,1
2015,dando,1
2015,daremos,2
2015,darse,1
2015,dará,2
2015,daré,1
2015,dañadas,1
2015,daños,2
2015,deban,1
2015,debate,1
2015,debe,9
2015,debemos,16
2015,deben,7
2015,deberes,1
2015,deberán,1
2015,debido,3
2015,debilidades,1
2015,debilitado,2
2015,debíamos,1
2015,decididamente,1
2015,decidido,1
2015,decirles,1
2015,decisiones,5
2015,decisión,4
2015,declaración,1
2015,decía,2
2015,dedicado,1
2015,defensa,2
2015,defensor,1
2015,deficiencias,1
2015,definir,2
2015,definirá,1
2015,definitivas,1
2015,degradadas,1
2015,dejamos,1
2015,dejar,1
2015,dejará,1
2015,dejen,1
2015,delante,1
2015,delegación,1
2015,delegado,1
2015,deliberación,1
2015,delicados,1
2015,delictual,1
2015,delincuencia,1
2015,delito,1
2015,delitos,6
2015,demanda,5
2015,demandado,2
2015,demandan,3
2015,demandando,1
2015,demandará,1
2015,demandas,7
2015,democracia,13
2015,democratizar,1
2015,democrática,2
2015,democráticamente,1
2015,democrático,3
2015,democráticos,1
2015,demoras,1
2015,demostrado,1
2015,demostramos,1
2015,den,1
2015,denegaciones,1
2015,denominado,1
2015,dentro,2
2015,dependa,1
2015,dependan,1
2015,depende,1
2015,dependencia,1
2015,depender,1
2015,deporte,5
2015,deportivas,2
2015,deportivos,1
2015,derecho,10
2015,derechos,29
2015,derivadas,1
2015,derivados,1
2015,desaceleración,4
2015,desafiado,1
2015,desafortunadamente,1
2015,desafío,3
2015,desafíos,10
2015,desaladoras,1
2015,desarrollada,1
2015,desarrollamos,2
2015,desarrollar,2
2015,desarrollaremos,1
2015,desarrollarse,1
2015,desarrolle,1
2015,desarrollo,35
2015,desastres,2
2015,desatando,1
2015,descansaremos,1
2015,descanso,2
2015,descentralización,1
2015,descentralizada,2
2015,descongelamos,1
2015,desconocer,1
2015,descontaminación,1
2015,descubrir,1
2015,desempeñando,1
2015,desempeño,1
2015,desempleo,1
2015,desigual,2
2015,desigualdad,3
2015,desigualdades,4
2015,desperfectos,1
2015,despliega,1
2015,desplieguen,1
2015,desprotección,1
2015,después,2
2015,destaca,1
2015,destacan,1
2015,destacar,2
2015,destinaciones,1
2015,destinadas,1
2015,destinados,2
2015,destinamos,1
2015,destinar,1
2015,destino,1
2015,detener,1
2015,determinación,1
2015,determinante,1
2015,deuda,2
2015,deudas,1
2015,deudores,3
2015,devolviendo,1
2015,devuelva,1
2015,diabetes,1
2015,diagnóstico,2
2015,dialogada,1
2015,dialogado,1
2015,dialogados,1
2015,dialogando,1
2015,diario,2
2015,dicho,1
2015,diciembre,3
2015,dictadura,1
2015,diego,1
2015,diez,8
2015,diferencia,1
2015,diferencias,2
2015,diferentes,5
2015,dificultades,7
2015,difunden,1
2015,difícil,1
2015,diga,1
2015,digital,1
2015,digna,1
2015,dignidad,3
2015,digo,1
2015,dijo,1
2015,dilaciones,1
2015,dimos,5
2015,dinamismo,5
2015,dinero,1
2015,dinámica,1
2015,diputados,1
2015,dirección,3
2015,directa,2
2015,directo,1
2015,directores,1
2015,directorio,1
2015,directorios,1
2015,dirigido,1
2015,discapacidad,4
2015,discriminaciones,3
2015,discriminación,1
2015,discusión,4
2015,discutir,1
2015,diseñado,2
2015,diseñamos,1
2015,diseñar,2
2015,diseñaremos,1
2015,diseño,2
2015,diseños,3
2015,disfrutar,4
2015,disfruten,1
2015,disminuir,1
2015,disminuirá,1
2015,disminuyan,1
2015,disponemos,1
2015,disponen,1
2015,disponible,1
2015,disponibles,1
2015,disposición,1
2015,dispositivos,1
2015,distintas,4
2015,distinto,1
2015,distribución,1
2015,distribuyen,1
2015,diurnos,1
2015,diversa,1
2015,diversas,1
2015,diversidad,4
2015,diversificación,1
2015,diversificar,2
2015,diversos,1
2015,división,1
2015,diálogo,5
2015,doce,2
2015,docencia,1
2015,docente,2
2015,docentes,2
2015,domingo,1
2015,dominio,1
2015,dos,10
2015,dosis,1
2015,dotación,2
2015,dotando,1
2015,dotar,2
2015,dotará,1
2015,dramáticas,1
2015,drogas,2
2015,duda,4
2015,dudas,1
2015,duplicar,1
2015,duplicaremos,1
2015,duplicará,1
2015,duro,1
2015,décadas,4
2015,déficit,2
2015,déficits,1
2015,días,4
2015,dólares,8
2015,dónde,1
2015,ebriedad,1
2015,echamos,1
2015,economía,13
2015,económica,3
2015,económicas,2
2015,económico,6
2015,económicos,5
2015,edad,5
2015,edades,2
2015,edificio,1
2015,edificios,1
2015,educacionales,2
2015,educación,31
2015,educativo,4
2015,efectiva,2
2015,efectivas,1
2015,efectivo,2
2015,efectuamos,1
2015,eficaz,2
2015,eficazmente,1
2015,eficiencia,4
2015,eficiente,1
2015,egresados,1
2015,egresen,1
2015,ejecución,4
2015,ejecutamos,1
2015,ejecutando,3
2015,ejecutar,1
2015,ejecutaremos,1
2015,ejecutivo,1
2015,ejemplo,6
2015,ejercen,1
2015,ejercicio,3
2015,elaborado,1
2015,elaborando,2
2015,eleam,1
2015,elección,1
2015,electoral,4
2015,elegida,1
2015,elegido,1
2015,elegir,1
2015,elegiremos,1
2015,elemento,3
2015,elevando,1
2015,elimina,2
2015,eliminación,1
2015,eliminamos,1
2015,eliminando,1
2015,eliminar,1
2015,ello,33
2015,eludir,1
2015,eléctrica,1
2015,eléctricas,1
2015,eléctrico,3
2015,embalse,1
2015,embalses,2
2015,embarazo,2
2015,embarcados,1
2015,embargo,1
2015,emblemático,2
2015,emergencia,2
2015,emergencias,5
2015,emergentes,2
2015,emilia,1
2015,eminentemente,1
2015,emisión,1
2015,emoción,2
2015,empezarán,2
2015,empeñada,1
2015,empeñara,1
2015,empiece,1
2015,empiecen,1
2015,empleo,11
2015,empodera,1
2015,emprendedoras,1
2015,emprendedores,2
2015,emprender,1
2015,emprendimiento,5
2015,emprendimientos,1
2015,empresa,3
2015,empresarios,1
2015,empresas,8
2015,enap,1
2015,encabezo,1
2015,encaminado,1
2015,encargados,1
2015,encargaremos,1
2015,encauza,1
2015,encontrado,1
2015,encuentra,3
2015,encuentran,5
2015,encuentro,2
2015,encuesta,1
2015,energética,6
2015,energético,2
2015,energía,6
2015,energías,1
2015,enero,2
2015,enfermedades,2
2015,enfocadas,1
2015,enfoque,1
2015,enfrenta,1
2015,enfrentado,4
2015,enfrentamos,1
2015,enfrentan,1
2015,enfrentando,1
2015,enfrentar,8
2015,engel,1
2015,engendra,1
2015,enjuiciados,1
2015,enmendar,1
2015,enormes,2
2015,enriquecer,1
2015,enseres,2
2015,enseñar,1
2015,ensombrecen,1
2015,ente,1
2015,entendemos,1
2015,entender,1
2015,entera,2
2015,entidades,1
2015,entiende,1
2015,entorno,1
2015,entornos,1
2015,entrada,2
2015,entrará,1
2015,entrega,4
2015,entregado,1
2015,entregamos,3
2015,entregando,1
2015,entregar,1
2015,entregaremos,1
2015,entregará,2
2015,entregó,1
2015,entres,1
2015,enviado,4
2015,enviados,1
2015,enviamos,7
2015,enviando,1
2015,enviar,2
2015,enviaremos,13
2015,episodios,1
2015,equidad,8
2015,equilibrada,1
2015,equilibrio,1
2015,equipamiento,3
2015,equitativa,1
2015,equitativo,3
2015,equitativos,1
2015,equivalen,1
2015,equivalente,2
2015,erradicada,1
2015,erradicar,1
2015,erradiquen,1
2015,erupciones,1
2015,erupción,1
2015,escala,1
2015,escasez,1
2015,escenario,3
2015,escolar,3
2015,esconderlas,1
2015,escuchar,2
2015,escuela,2
2015,escuelas,9
2015,esencial,5
2015,esenciales,2
2015,esfuerza,1
2015,esfuerzo,10
2015,esfuerzos,7
2015,espacial,1
2015,espacio,3
2015,espacios,8
2015,espaldas,1
2015,especial,6
2015,especiales,3
2015,especialistas,3
2015,especialmente,9
2015,específicas,3
2015,espejo,2
2015,esperaba,1
2015,esperadas,1
2015,esperado,3
2015,esperamos,5
2015,esperando,2
2015,esperábamos,1
2015,espíritu,1
2015,estabilidad,2
2015,establece,2
2015,establecidos,1
2015,estableciendo,1
2015,establecimientos,5
2015,establecimos,2
2015,estaciones,1
2015,estadio,1
2015,estadios,3
2015,estadía,1
2015,estancada,1
2015,estatal,2
2015,estatales,2
2015,estatuto,1
2015,ester,1
2015,esterilizaciones,1
2015,esterilización,1
2015,estima,1
2015,estimular,2
2015,estimule,1
2015,estipula,1
2015,estrategia,2
2015,estratégica,2
2015,estratégicamente,1
2015,estratégicas,1
2015,estratégico,2
2015,estrenaremos,1
2015,estructurales,3
2015,estudiante,1
2015,estudiantes,14
2015,estudio,2
2015,estudios,3
2015,estándares,7
2015,etapa,4
2015,evaluación,1
2015,evaluar,2
2015,evasión,1
2015,eventos,1
2015,evidente,1
2015,evidentemente,1
2015,evitar,2
2015,evitaron,1
2015,evitó,1
2015,evolucionado,1
2015,evolucionar,1
2015,excepcionales,2
2015,exclusión,2
2015,exequiel,1
2015,exige,3
2015,exigencias,6
2015,exigente,1
2015,exigentes,2
2015,exigibles,1
2015,exigido,1
2015,eximiremos,1
2015,exista,1
2015,existan,1
2015,existe,2
2015,existen,1
2015,existencia,2
2015,existentes,1
2015,existiendo,1
2015,exitosos,1
2015,expandir,1
2015,expansiva,1
2015,expansión,3
2015,expectativas,1
2015,experiencia,1
2015,experimentado,1
2015,experimentaron,1
2015,explicadas,1
2015,explicando,1
2015,explicitado,1
2015,exporta,1
2015,exportaciones,1
2015,exprese,1
2015,expresiones,2
2015,extender,1
2015,extensiones,1
2015,extensión,1
2015,exterior,1
2015,exteriores,1
2015,externa,1
2015,externamente,1
2015,externas,2
2015,extiende,1
2015,extranjero,2
2015,extraordinario,2
2015,extrema,1
2015,extremas,1
2015,fabricación,1
2015,facilitar,1
2015,facilitará,1
2015,facilitemos,1
2015,factor,2
2015,factores,2
2015,fallas,2
2015,fallo,1
2015,fallos,1
2015,falta,1
2015,familiar,7
2015,familiares,1
2015,familias,20
2015,fao,1
2015,farmacia,1
2015,fase,2
2015,fatalidad,1
2015,favorables,1
2015,favorece,1
2015,favorecieron,1
2015,febrero,1
2015,fecha,2
2015,felipe,2
2015,femenino,1
2015,feriado,1
2015,ferias,1
2015,fernández,1
2015,ferroviarios,1
2015,ficha,1
2015,fijos,1
2015,fin,8
2015,final,2
2015,finalidad,1
2015,finalizar,2
2015,financiamiento,5
2015,financian,1
2015,financiero,2
2015,fines,5
2015,firmado,2
2015,firmamos,2
2015,firmemente,1
2015,firmé,1
2015,fiscal,4
2015,fiscalización,1
2015,fiscalizar,1
2015,fiscalizarán,1
2015,florida,1
2015,focalizadas,1
2015,focos,1
2015,fomentar,2
2015,fomento,2
2015,fondo,8
2015,fondos,2
2015,forecasts,1
2015,forestal,1
2015,forjan,1
2015,forjando,1
2015,formación,5
2015,forman,1
2015,formar,1
2015,formas,1
2015,foros,1
2015,fortalece,4
2015,fortalecer,10
2015,fortaleceremos,1
2015,fortalecida,2
2015,fortalecido,2
2015,fortaleciendo,3
2015,fortalecimiento,4
2015,franca,1
2015,franco,1
2015,franqueza,1
2015,frecuencia,1
2015,freno,1
2015,frente,7
2015,frentes,1
2015,fricke,1
2015,fructífero,1
2015,frutos,3
2015,fuentes,4
2015,fuerte,3
2015,fuerza,5
2015,fuerzas,1
2015,fuga,1
2015,funcionamiento,5
2015,funcionan,1
2015,funcionando,1
2015,funcionar,2
2015,funcionaria,1
2015,funcionarios,3
2015,funciones,2
2015,función,1
2015,fundamental,7
2015,fundamentales,3
2015,fundamento,1
2015,fusionado,1
2015,futaleufú,2
2015,futuras,2
2015,futuro,4
2015,fáciles,1
2015,física,2
2015,fútbol,1
2015,gabriela,1
2015,ganamos,1
2015,ganar,1
2015,ganaron,1
2015,ganó,1
2015,garantice,1
2015,garanticen,3
2015,garantizada,1
2015,garantizado,1
2015,garantizados,1
2015,garantizar,9
2015,garantizaremos,1
2015,garantía,2
2015,garantías,1
2015,gasto,1
2015,genera,1
2015,generaciones,2
2015,generación,7
2015,generado,1
2015,general,3
2015,generales,1
2015,generar,4
2015,generosidad,1
2015,gente,4
2015,genuinamente,1
2015,geográfica,1
2015,geográficas,1
2015,geotermia,1
2015,gestación,2
2015,gestión,7
2015,gira,1
2015,glaciares,1
2015,global,1
2015,gobernables,1
2015,gobiernos,1
2015,golpeando,1
2015,gonzález,1
2015,gracias,8
2015,grado,1
2015,gradual,1
2015,gradualidad,1
2015,gradualmente,2
2015,grandes,8
2015,granja,1
2015,gratificaciones,1
2015,gratuidad,6
2015,gratuita,2
2015,gratuito,3
2015,gratuitos,1
2015,grave,1
2015,gravedad,2
2015,gravemente,1
2015,graves,3
2015,gruesa,1
2015,grupos,1
2015,guiado,1
2015,gustavo,1
2015,guíe,1
2015,género,4
2015,haber,1
2015,habilidades,1
2015,habilitar,1
2015,habilitaron,1
2015,habilitemos,1
2015,habitaban,1
2015,habitacionales,1
2015,habitan,1
2015,habitantes,5
2015,hablamos,2
2015,hablando,3
2015,hablar,1
2015,hablo,1
2015,hace,8
2015,hacemos,1
2015,hacerlo,1
2015,hacernos,1
2015,hacerse,1
2015,hacia,13
2015,haciendo,6
2015,haciéndonos,1
2015,hagan,2
2015,hará,2
2015,hecho,8
2015,hechos,3
2015,hectáreas,1
2015,henríquez,2
2015,herencia,1
2015,herido,1
2015,hermosas,1
2015,herramientas,2
2015,hicimos,3
2015,hijos,1
2015,hipertensión,1
2015,historia,2
2015,histórica,3
2015,históricamente,1
2015,históricas,3
2015,histórico,7
2015,históricos,1
2015,hizo,1
2015,hogar,1
2015,hogares,4
2015,hombre,1
2015,hombres,2
2015,honorable,1
2015,honorarios,2
2015,hora,2
2015,horas,2
2015,horizonte,3
2015,hospicio,1
2015,hospital,1
2015,hospitalaria,1
2015,hospitalarios,1
2015,hospitales,4
2015,huasco,2
2015,huechuraba,1
2015,humanidad,1
2015,humano,2
2015,humanos,4
2015,hábitos,1
2015,hídrico,1
2015,hídricos,1
2015,idea,2
2015,ideas,2
2015,identidad,4
2015,ido,1
2015,ignorar,1
2015,igual,1
2015,igualdad,3
2015,iguales,1
2015,igualmente,3
2015,ilegales,1
2015,ilegítimas,1
2015,ilícitas,1
2015,impactan,2
2015,impacto,6
2015,impedimento,1
2015,impedir,1
2015,impedían,1
2015,impensables,1
2015,imperativo,1
2015,implementación,5
2015,implementado,2
2015,implementamos,2
2015,implementando,2
2015,implementar,3
2015,implementará,1
2015,implementarán,1
2015,implica,3
2015,implicado,1
2015,implicará,1
2015,impone,1
2015,imponen,1
2015,imponer,1
2015,importante,7
2015,importantes,5
2015,importar,2
2015,imprescriptibilidad,1
2015,impronta,1
2015,impuesto,2
2015,impuestos,2
2015,impulsa,1
2015,impulsamos,2
2015,impulsando,3
2015,impulsar,4
2015,impulsaremos,2
2015,impulso,5
2015,impunidad,1
2015,inauguramos,1
2015,inaugurar,1
2015,incalculable,1
2015,incendio,3
2015,incentiva,1
2015,incentivando,1
2015,incentivo,2
2015,incentivos,1
2015,incertidumbre,1
2015,incertidumbres,1
2015,incidente,1
2015,incipiente,1
2015,inclemencia,1
2015,incluiremos,1
2015,inclusivo,3
2015,inclusivos,1
2015,inclusión,7
2015,incluso,1
2015,incluye,3
2015,incluyendo,2
2015,incompetencia,1
2015,incorporadas,1
2015,incorporamos,2
2015,incorporando,1
2015,incorporar,2
2015,incorporaremos,1
2015,incrementar,2
2015,incremento,1
2015,incubándose,1
2015,ind,1
2015,indap,1
2015,independencia,1
2015,independiente,1
2015,indicaciones,5
2015,indicación,2
2015,indiscriminada,1
2015,individuales,2
2015,industria,2
2015,industrial,1
2015,industrias,1
2015,indígena,1
2015,indígenas,5
2015,ineludible,1
2015,inevitablemente,1
2015,infancia,1
2015,inflexión,2
2015,influencia,1
2015,influencias,1
2015,información,2
2015,infractores,1
2015,infraestructura,15
2015,ingresado,1
2015,ingresamos,2
2015,ingresaremos,2
2015,ingresaron,2
2015,ingresos,3
2015,inicia,1
2015,iniciado,3
2015,inicial,1
2015,iniciamos,6
2015,inician,1
2015,iniciar,3
2015,iniciaremos,9
2015,iniciará,2
2015,iniciativa,1
2015,iniciativas,6
2015,inicio,4
2015,inició,2
2015,injusticia,1
2015,inmenso,1
2015,innovación,8
2015,innovadoras,1
2015,inocuidad,2
2015,inserción,1
2015,instalada,1
2015,instaladas,1
2015,instaurar,1
2015,institucional,2
2015,institucionales,3
2015,institucionalidad,7
2015,instituciones,6
2015,institución,1
2015,instituto,2
2015,institutos,1
2015,instructivos,2
2015,instrumento,1
2015,insuficientes,1
2015,integra,1
2015,integración,4
2015,integrada,2
2015,integral,5
2015,integrales,2
2015,integralmente,1
2015,intendencia,1
2015,intendentes,1
2015,intenso,3
2015,interconectadas,1
2015,interconexión,1
2015,intereses,4
2015,interior,1
2015,intermediación,1
2015,interna,1
2015,internacional,3
2015,internacionales,5
2015,internet,2
2015,interrumpir,2
2015,intervenciones,1
2015,intervención,1
2015,intervenir,1
2015,interés,1
2015,introducido,1
2015,inundación,1
2015,invalidez,2
2015,inversiones,7
2015,inversión,11
2015,invertido,2
2015,invertir,1
2015,invertiremos,3
2015,investigación,2
2015,investigar,1
2015,invierno,2
2015,invierte,1
2015,invirtiendo,3
2015,invito,3
2015,inyección,1
2015,inyectar,1
2015,inédito,2
2015,inéditos,1
2015,iquique,3
2015,iremos,3
2015,irresponsablemente,1
2015,irrestricto,1
2015,irrevocablemente,1
2015,irá,2
2015,isapres,1
2015,isla,3
2015,itata,1
2015,jara,1
2015,jardines,1
2015,joven,1
2015,juan,1
2015,juega,2
2015,juegan,1
2015,juego,1
2015,juegos,1
2015,jugar,2
2015,junio,3
2015,junji,1
2015,junto,13
2015,juntos,6
2015,justa,4
2015,justamente,2
2015,justicia,3
2015,justo,4
2015,justos,1
2015,jóvenes,9
2015,kilómetros,3
2015,labor,2
2015,laboral,2
2015,laborales,3
2015,laboratorio,1
2015,lado,1
2015,lagos,3
2015,lamentablemente,1
2015,lamentemos,1
2015,lanco,1
2015,lanzamos,1
2015,lanzaremos,1
2015,larga,3
2015,largamente,1
2015,largo,9
2015,latina,2
2015,lavado,1
2015,lazos,2
2015,lebu,1
2015,lectivas,1
2015,lectura,2
2015,legales,1
2015,legislamos,1
2015,legitimidad,2
2015,legítima,1
2015,legítimas,1
2015,legítimo,1
2015,legítimos,1
2015,lejos,2
2015,lesa,1
2015,lesiones,1
2015,levantaremos,1
2015,ley,51
2015,leyes,4
2015,leña,2
2015,libertadores,1
2015,libre,3
2015,libres,1
2015,libro,1
2015,liceos,4
2015,licitaciones,1
2015,licitación,3
2015,licitados,1
2015,lideradas,1
2015,liderazgo,4
2015,liguapetorca,1
2015,limarí,1
2015,limita,1
2015,limitando,1
2015,limpia,1
2015,limpias,1
2015,lirquén,1
2015,listos,1
2015,litio,1
2015,llamada,2
2015,llamadas,1
2015,llamado,1
2015,llegado,4
2015,llegamos,2
2015,llegan,1
2015,llegando,2
2015,llegaremos,1
2015,llegarán,2
2015,llegue,1
2015,llegó,1
2015,llevado,1
2015,llevamos,1
2015,llevando,2
2015,llevar,4
2015,llevaremos,3
2015,lluvias,1
2015,loa,1
2015,lobby,1
2015,local,5
2015,locales,3
2015,localidades,2
2015,logramos,2
2015,lograr,6
2015,lograremos,1
2015,logro,1
2015,logros,2
2015,lucha,1
2015,lucro,3
2015,lucía,1
2015,lugar,7
2015,luminaria,1
2015,luna,1
2015,luz,1
2015,líderes,2
2015,límite,1
2015,línea,6
2015,líneas,2
2015,macroeconómica,2
2015,madera,1
2015,maduro,1
2015,maestras,3
2015,maestros,3
2015,magallanes,1
2015,magnitud,3
2015,makewe,1
2015,mandamos,1
2015,mandataria,1
2015,mandato,1
2015,manera,15
2015,manipuladoras,1
2015,manos,1
2015,mantener,2
2015,mantengan,1
2015,mantenido,3
2015,manteniendo,1
2015,manufactura,1
2015,mar,1
2015,marcado,1
2015,marcando,1
2015,marcha,9
2015,marco,4
2015,marginaciones,1
2015,marginación,1
2015,marginados,1
2015,mariquina,1
2015,martes,1
2015,marzo,6
2015,masculino,1
2015,masificar,2
2015,materia,21
2015,materiales,1
2015,materializa,3
2015,materializando,1
2015,materializar,1
2015,materias,2
2015,matriz,2
2015,maule,4
2015,mayo,3
2015,mayores,8
2015,mayoría,5
2015,mayorías,1
2015,mecanismos,2
2015,media,3
2015,mediano,1
2015,mediante,1
2015,medicamentos,2
2015,medición,1
2015,medida,4
2015,medidas,16
2015,medio,1
2015,medioambiental,1
2015,medios,8
2015,megaeventos,1
2015,mejillones,1
2015,mejora,1
2015,mejorado,1
2015,mejoramos,2
2015,mejorar,20
2015,mejoremos,2
2015,mejores,8
2015,mejoría,1
2015,memoria,2
2015,menores,1
2015,menos,6
2015,mensaje,1
2015,mental,1
2015,mente,2
2015,mercado,4
2015,mercados,4
2015,mercosur,1
2015,merecemos,1
2015,merino,1
2015,mermado,1
2015,mesa,2
2015,meses,1
2015,meta,5
2015,metas,1
2015,metro,3
2015,metropolitana,1
2015,metros,1
2015,microdesaladoras,1
2015,mide,1
2015,miles,4
2015,millas,1
2015,mineras,2
2015,minero,2
2015,mineros,1
2015,minería,8
2015,ministerio,10
2015,ministros,1
2015,minorías,1
2015,mirada,1
2015,miradas,1
2015,mirar,1
2015,mistral,1
2015,mitigación,1
2015,moción,1
2015,modelando,1
2015,modelo,1
2015,moderna,2
2015,moderniza,2
2015,modernizar,1
2015,moderno,3
2015,modernos,1
2015,modifica,1
2015,modificaciones,1
2015,modo,2
2015,momento,9
2015,montes,1
2015,monto,1
2015,montt,2
2015,morosos,1
2015,mortuoria,1
2015,mostrado,1
2015,movilidad,1
2015,movilizado,1
2015,muchas,7
2015,muchísimo,1
2015,muermos,1
2015,muerte,2
2015,muestras,1
2015,mujer,3
2015,mujeres,17
2015,mulchén,1
2015,multas,1
2015,multi,1
2015,multidimensional,1
2015,multiplicar,1
2015,multiplicidad,1
2015,multisectoriales,1
2015,mundial,1
2015,mundo,10
2015,municipal,2
2015,municipalidad,1
2015,municipios,3
2015,museos,1
2015,médicos,5
2015,méritos,2
2015,mínima,1
2015,nacerán,1
2015,nacidos,1
2015,nacieron,1
2015,naciones,1
2015,nación,5
2015,nadie,3
2015,narcotráfico,2
2015,natales,2
2015,natural,2
2015,naturales,3
2015,naturaleza,2
2015,navia,1
2015,necesaria,1
2015,necesariamente,1
2015,necesarias,1
2015,necesario,5
2015,necesarios,3
2015,necesidad,1
2015,necesidades,6
2015,necesita,2
2015,necesitamos,6
2015,necesitan,1
2015,negativa,1
2015,negativamente,1
2015,negocios,11
2015,nietos,1
2015,ninguno,1
2015,ningún,3
2015,nivel,6
2015,niveles,5
2015,niña,2
2015,niñas,17
2015,niñez,1
2015,niño,2
2015,niños,17
2015,nombramientos,1
2015,normal,3
2015,normales,1
2015,normas,2
2015,normativa,3
2015,norte,3
2015,noticia,1
2015,noticias,2
2015,nubes,1
2015,nudos,1
2015,nueva,10
2015,nuevas,13
2015,nueve,1
2015,nuevo,14
2015,nuevos,25
2015,numerosas,1
2015,número,2
2015,objetivo,6
2015,objetivos,3
2015,objeto,1
2015,obliga,3
2015,obligación,2
2015,obligan,1
2015,obligue,1
2015,obra,3
2015,obras,16
2015,obstante,1
2015,obtener,1
2015,obtuvieron,1
2015,ocasión,1
2015,ocho,8
2015,octubre,1
2015,ocupa,1
2015,ocupado,1
2015,ocurrir,4
2015,océanos,1
2015,odesur,1
2015,odontológicas,1
2015,odontólogos,1
2015,oficinas,4
2015,ofrecer,1
2015,olvidado,1
2015,once,3
2015,onemi,1
2015,opciones,1
2015,opera,1
2015,operaciones,1
2015,operación,2
2015,operan,1
2015,operativa,2
2015,operativo,1
2015,oportuna,1
2015,oportunidad,9
2015,oportunidades,11
2015,oposición,1
2015,optado,1
2015,optimismo,1
2015,orden,1
2015,ordenanza,1
2015,organismos,1
2015,organizaciones,1
2015,organización,1
2015,organizada,1
2015,organizados,1
2015,orientación,1
2015,original,1
2015,osorno,1
2015,otorga,1
2015,otorgada,1
2015,ovalle,3
2015,oyendo,1
2015,oír,1
2015,o’higgins,3
2015,pace,3
2015,pacífico,1
2015,padre,1
2015,padres,1
2015,pagan,1
2015,pagar,2
2015,pago,3
2015,pague,1
2015,paguen,1
2015,paihuano,1
2015,palabra,2
2015,palena,1
2015,papel,1
2015,papiloma,1
2015,par,1
2015,paralelamente,3
2015,pareja,1
2015,parejas,2
2015,parinacota,4
2015,parlamentaria,1
2015,parlamentario,1
2015,parlamentarios,4
2015,parlamento,2
2015,parques,4
2015,parra,1
2015,parral,1
2015,partes,1
2015,participación,9
2015,participar,2
2015,participaran,1
2015,participativa,1
2015,participativamente,1
2015,participativo,2
2015,particular,1
2015,particulares,3
2015,partidarios,1
2015,partidos,2
2015,partimos,1
2015,partir,11
2015,parvularia,3
2015,parvulario,1
2015,pasa,3
2015,pasada,1
2015,pasado,14
2015,pasados,1
2015,pasaremos,1
2015,pasará,1
2015,pascua,1
2015,paso,11
2015,pasos,5
2015,pasó,1
2015,patria,3
2015,patrimonio,6
2015,patriotas,1
2015,paulatina,1
2015,paulatinamente,1
2015,pavimentación,2
2015,paz,6
2015,países,2
2015,pdi,1
2015,pedagógico,1
2015,pedido,1
2015,pelluhue,1
2015,penal,2
2015,penas,3
2015,penco,1
2015,pendiente,1
2015,pendientes,2
2015,pensando,2
2015,pensar,1
2015,pensionadas,1
2015,pensionados,4
2015,pensiones,6
2015,pensábamos,1
2015,pequeña,2
2015,pequeños,2
2015,per,1
2015,perdido,1
2015,perdurable,1
2015,perdurables,1
2015,perfeccionamiento,1
2015,perfeccionando,1
2015,perfeccionar,1
2015,perfeccionarán,1
2015,perfeccione,1
2015,perjudican,1
2015,permanencia,1
2015,permanente,4
2015,permanentes,4
2015,permita,5
2015,permitan,1
2015,permite,3
2015,permitido,1
2015,permitiendo,1
2015,permitieran,1
2015,permitir,1
2015,permitirá,13
2015,permitirán,3
2015,permitiéndonos,1
2015,perros,1
2015,persecución,1
2015,persecutor,1
2015,perseguir,1
